Sample	summarized	lineages	abundances	resid	coverage	Date	test_clusters
SRR19416276.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8835970000114826), ('Omicron', 0.07219299999426126), ('Other', 0.04420999999193342)]	BA.2.23 BA.2.12.1 XAC B.1.545 B.1.1.161 B.47 B.1.195 B.1.14 B XAD B.55 B.1.198	0.74074000 0.14285700 0.06954800 0.01664800 0.00805000 0.00461600 0.00388800 0.00375450 0.00375450 0.00264500 0.00242200 0.00107700	12.7479788841504	92.561872909699	2020-09-04	ClusterC
SRR19416277.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7949779999891491), ('Other', 0.2033369999607606), ('Omicron', 0.0016849999988230576)]	BA.2.12.1 BA.2 miscBA1BA2Pre4321 BA.2.3.2 B.6.6 B.1.1.161 miscBA2BA1PostSpike XAS B.1.104 B.1.1.134 B.1.439 B.1.1.168 B.6 B.1.195 XQ	0.42758600 0.33310200 0.09580800 0.03429000 0.02746900 0.01814300 0.01534200 0.01442000 0.00913100 0.00706200 0.00621900 0.00458000 0.00324800 0.00191500 0.00168500	13.4392409438345	92.561872909699	2020-09-05	ClusterB
SRR19762013.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8880559999924561), ('Other', 0.11076499994594921)]	BA.2.12.1 BA.2.23 B.1.1.161 BA.4.8 B.1.14 B XAS B.47 B.1.1.14 B.1.76 B.1.195 B.1.1.41 B.52 B.1.143 B.1.1.33 B.1.420 B.1.1.438 BA.2.16 B.1.1.383	0.77500000 0.11162100 0.02658200 0.02106100 0.01276650 0.01276650 0.00775300 0.00579400 0.00556300 0.00322700 0.00274200 0.00241100 0.00193900 0.00182800 0.00179400 0.00175300 0.00161200 0.00143500 0.00117300	11.7991630501524	92.561872909699	2020-09-06	ClusterC
SRR19762014.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8516869999475345), ('Other', 0.12076999999513478), ('Omicron', 0.02754299999319732)]	BA.2.12.1 BA.2 BA.4.8 BA.5 miscBA1BA2Pre4321 BG.6 B.29 BA.5.5.3 B.1.1.161 B.1.198 B.47 B.1.195 BA.4.4 BA.3 B.1.420 XQ B.1.1.322	0.49872600 0.35296100 0.03092400 0.02257100 0.01760000 0.01612900 0.01478700 0.00886200 0.00867800 0.00670800 0.00507600 0.00456000 0.00424400 0.00307500 0.00193500 0.00189700 0.00126700	10.9334461399206	92.561872909699	2020-09-07	ClusterC
SRR19762015.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8680639999743347), ('Other', 0.08951499999214586), ('Omicron', 0.04190600000085732)]	BA.2.12.1 BA.2.23 BA.2.44 BA.2.1 BG.5 BA.5.5 B.1.1.161 B.1.14 B B.47 B.1.195 B.1.418 B.27	0.53778700 0.21039900 0.06651900 0.05335900 0.04761900 0.04190600 0.01391700 0.00791050 0.00791050 0.00623600 0.00222100 0.00194800 0.00175300	12.4849977473242	92.561872909699	2020-09-08	ClusterA
SRR19762016.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8211689999984002), ('Omicron', 0.0951689999989028), ('Other', 0.08366199999742849)]	BA.2.12.1 BA.2.23 BA.2.38 BA.2.44 BA.5.5 BA.5.3 BA.2.3.6 BF.12 B.1.14 B BA.2.3.12 BA.5.5.3 BG.5 B.1.1.161 BA.5 B.1.143 B.1.195 BA.2.3.5	0.46771900 0.14930400 0.09580500 0.06560600 0.06187700 0.02776900 0.02640000 0.01756100 0.01480500 0.01480500 0.01421800 0.01279300 0.00845100 0.00665000 0.00552300 0.00538000 0.00321700 0.00211700	12.4773119523933	92.561872909699	2020-09-09	ClusterC
SRR19762017.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8745149999715416), ('Other', 0.09689899997014173), ('Omicron', 0.028585999989537828)]	BA.2.23 BA.2.12.1 BA.4.8 BA.2.47 BA.2.44 BA.5 B.1.1.161 BA.2.7 B.1.14 B XAF B.1.143 B.1.314	0.45615300 0.34662600 0.05350300 0.02978700 0.02804500 0.01935000 0.01659300 0.01390400 0.01008400 0.01008400 0.00923600 0.00336400 0.00327100	12.2411053336178	92.561872909699	2020-09-10	ClusterC
SRR19762018.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.752875999999299), ('Other', 0.24712399999653514)]	BA.2.23 BA.2.12.1 BA.4.8 BG.5 BA.2.38 B.1.14 B BA.4.4 B.1 B.1.187 B.1.1.161 B.1.195 B.1.439	0.41670400 0.28938200 0.08993900 0.07382600 0.04679000 0.02017200 0.02017200 0.01501400 0.00923700 0.00701800 0.00646700 0.00286300 0.00241600	11.84736511035	92.561872909699	2020-09-11	ClusterB
SRR19762019.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8671259999665022), ('Other', 0.11371099993883788), ('Omicron', 0.019162999975268064)]	BA.2.12.1 BA.2 BA.2.3.2 miscBA1BA2Pre4321 BA.5.5.3 B.1.1.161 B.1.14 B BA.2.37 BA.5 XAC B.1.187 B.1.1.89 B.1.1.141 B.1.439 XQ B.1.418 B.1.164 B.1.241	0.32720600 0.27787900 0.24795600 0.02040800 0.01985900 0.01924100 0.01446100 0.01446100 0.01408500 0.00901200 0.00816300 0.00677300 0.00603000 0.00379200 0.00330200 0.00198800 0.00190200 0.00184300 0.00163900	12.8816370206545	92.561872909699	2020-09-12	ClusterC
SRR19762020.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9311509999255128), ('Other', 0.0688489995428493)]	BA.2.12.1 BA.2.23 BA.2.44 BA.2.1 BA.4.4 B.1.14 B B.1.1.161 B.1 B.1.195 B.1.439 XAS B.1.164	0.46968200 0.38480300 0.05287400 0.02379200 0.01957300 0.01250000 0.01250000 0.00742700 0.00673500 0.00392600 0.00222400 0.00208200 0.00188200	12.0471110608419	92.561872909699	2020-09-13	ClusterB
SRR19762021.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8289499999838844), ('Omicron', 0.11130099994571731), ('Other', 0.05974899998621528)]	BA.2.12.1 BA.2.23 BA.5.2.1 BA.2.38 XAC BA.2.13 B.29 miscBA1BA2Pre4321 BF.8 B.1.105 B.1.1.161 B.1.195 B.40 B.1.420 B.1.14 B	0.41211900 0.36387500 0.07724900 0.03856000 0.03405200 0.01439600 0.01393800 0.01063100 0.00711700 0.00706500 0.00641900 0.00490600 0.00449100 0.00223400 0.00147400 0.00147400	9.677622359815	92.561872909699	2020-09-14	ClusterA
SRR19762022.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9513170000002475), ('Other', 0.04868299999515462)]	BA.2.12.1 BA.2.23 B.1.1.161 B.1.14 B B.42 B.1.76 B.1.195 XAJ B.1.1.228 B.1.418 B.27 B.1.420 B.1.395	0.66072200 0.29059500 0.01115000 0.00927150 0.00927150 0.00426900 0.00347600 0.00308200 0.00174400 0.00146600 0.00137700 0.00129600 0.00121500 0.00106500	12.3951824220772	92.561872909699	2020-09-15	ClusterC
SRR19762023.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.6841709999388796), ('Other', 0.2726849999015648), ('Omicron', 0.04314399999926836)]	BA.2.12.1 BA.4.4 BA.2.23 BA.2 BG.2 XAC miscBA1BA2Pre4321 BA.4.8 B.1.1.161 B.1.14 B BG.6 B.1.1.378 B.1.76 B.1.439 XQ B.1.1.141	0.55783000 0.10780900 0.08109300 0.04524800 0.04419800 0.04143300 0.03793100 0.03001200 0.01475700 0.01241600 0.01241600 0.00429200 0.00320400 0.00248100 0.00215800 0.00171100 0.00101100	11.8070698788444	92.561872909699	2020-09-16	ClusterB
SRR19762024.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8402249999288016), ('Other', 0.1588410000598536)]	BA.2.12.1 BA.2.23 BA.2.44 BA.2.3.16 BA.2.3.17 B.1.14 B B.1.1.161 B.5 B.1.439 B.1.195	0.49137900 0.21401500 0.13483100 0.06250000 0.04464300 0.01505700 0.01505700 0.01180600 0.00367000 0.00323300 0.00287500	11.8983652652636	92.561872909699	2020-09-17	ClusterA
SRR19762025.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.6927249999476013), ('Omicron', 0.164577999957968), ('Other', 0.14269699983705025)]	BA.2.12.1 BA.2.23 BA.5.5 BE.3 BA.5.3.1 BA.2.3.16 BA.5.3 BA.5.2.1 B.1.14 B B.55 B.1 B.1.1.118 B.1.439 B.1.76 B.1.195 B.1.164	0.41560000 0.27712500 0.08850100 0.06583900 0.03900400 0.03086400 0.02681700 0.01025600 0.00906350 0.00906350 0.00678600 0.00606900 0.00548500 0.00364500 0.00227400 0.00212600 0.00148200	12.8796658804481	92.561872909699	2020-09-18	ClusterB
SRR19780526.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.6840239999945843), ('Omicron', 0.2739209999978016), ('Other', 0.04134299996526145)]	BA.2.12.1 BA.2.23 BA.4 BA.5.5 BA.4.1 B.6 B.1.1.161 BA.2.43 BA.4.2 B.1.420 BA.4.4 BA.5.2 B.1.1.141 BA.5.9 B.1.1.438 B.1.1.83	0.53522000 0.14471500 0.13141100 0.10685600 0.03343500 0.01884800 0.00992000 0.00408900 0.00247200 0.00239000 0.00233400 0.00221900 0.00171600 0.00160500 0.00105400 0.00100400	12.4580912795181	92.561872909699	2020-09-19	ClusterC
SRR19780527.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8917629999610867), ('Other', 0.10823699982557322)]	BA.2.12.1 BA.2.23 BA.2.44 BF.8 B.1.1.168 B.1.1.161 XAS B.1.14 B B.42 B.1.1.500 B.1.420 XAJ B.23 B.1.195 B.5	0.57197300 0.18939400 0.13039600 0.03453100 0.01886300 0.01354600 0.00952500 0.00854900 0.00854900 0.00446900 0.00309800 0.00188700 0.00162600 0.00135200 0.00115400 0.00108800	14.2951259939565	92.561872909699	2020-09-20	ClusterA
SRR19780528.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.770138999999483), ('Other', 0.22793799998661043)]	BA.2.23 BA.2.12.1 BA.2.38 BA.5.5.2 BA.5.1_no27438 BA.2.44 BA.4.8 B.1.1.161 B B.1.14 B.1.187 B.1.195 BA.4.4 B.1.1.168 B.1.420 BF.4 B.1.198 B.1.1.83 B.5 B.1.201	0.39453300 0.25451900 0.09717700 0.09692000 0.07060300 0.02391000 0.01629900 0.01584500 0.00491950 0.00491950 0.00305000 0.00249800 0.00214100 0.00208000 0.00202900 0.00161500 0.00145100 0.00131700 0.00113500 0.00111600	14.5246951069705	92.561872909699	2020-09-21	ClusterB
SRR19780529.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8603709999997646), ('Other', 0.13880499999370682)]	BA.2.12.1 BA.2.23 BA.2.23.1 BA.4.8 B.1.1.161 B B.1.14 B.1.195 B.1.420 B.47 B.1.1.71 BA.4.4 B.1.1.141 B.1.1.83 B.1.8 B.1.198 B.1.1.33	0.43137300 0.31738300 0.11161500 0.08377600 0.01682500 0.00932250 0.00932250 0.00299100 0.00270800 0.00257100 0.00223400 0.00169400 0.00165100 0.00163400 0.00155100 0.00128400 0.00124100	12.3251981940244	92.561872909699	2020-09-22	ClusterC
SRR19780530.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9322289999939778), ('Other', 0.06687300000006882)]	BA.2.12.1 BA.2.23 BA.2.44 XAS B.1.1.161 B.1.14 B B.1.198 B.47 B.1.195 B.1.420 XAJ B.1.418	0.68305200 0.14905000 0.10012700 0.02033300 0.01157600 0.00835550 0.00835550 0.00641400 0.00363500 0.00300800 0.00209100 0.00198900 0.00111600	13.8790721002269	92.561872909699	2020-09-23	ClusterB
SRR19780531.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7269210000038833), ('Omicron', 0.16288299999862627), ('Other', 0.10865299993765683)]	BA.2.12.1 BA.5.5 BA.2.23 BF.12 B.29 B.1.1.161 B.1.1.168 B.1.1.57 B.26 B.1.1.71 B.1.420	0.64540100 0.16288300 0.08152000 0.05069600 0.02301300 0.01720700 0.00710800 0.00399000 0.00236200 0.00231400 0.00196300	13.488525404235	92.561872909699	2020-09-24	ClusterB
SRR19780532.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7633759999806671), ('Other', 0.21475199989192556), ('Omicron', 0.021017000000099265)]	BA.2.12.1 BA.2 XAS BA.5 B.1.1.256 B.1.1.161 B B.1.14 B.1.1.71 B.1.1.33 B.1.1.367 B.1.1 BA.4.3 B.1.195 B.1.1.438 XQ B.1.1.237 B.1.1.17	0.51063800 0.25273800 0.14111800 0.01928400 0.01925000 0.01242500 0.00848050 0.00848050 0.00547900 0.00322600 0.00295150 0.00295150 0.00290700 0.00279400 0.00191000 0.00173300 0.00141200 0.00136700	12.6750973448225	92.561872909699	2020-09-25	ClusterC
SRR19780533.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.5693999999766882), ('Other', 0.31215299852938), ('Omicron', 0.11833799997040076)]	BA.2.12.1 BA.2 miscBA1BA2Pre4321 BA.5.5 B.1.1.168 BA.5.1_no27438 B.27 B.1 B.1.1.161 B.1.187 B.1.195 B.1.420 B.1.1.14 B.1.439 B.1.1.438 B.1.164 XQ BA.5.9	0.31707300 0.25232700 0.14346000 0.11696400 0.04881000 0.03344300 0.02626500 0.02402700 0.02043500 0.00382700 0.00203900 0.00201500 0.00177600 0.00177200 0.00170400 0.00142300 0.00137400 0.00115700	13.9795668961418	92.561872909699	2020-09-26	ClusterC
SRR20166804.fastq	[('Other', 0.44701399914092294), ('Omicron', 0.3204729999654222), ('BA.2* [Omicron (BA.2.X)]', 0.232512999934001)]	BA.5.5 BA.2.12.1 BF.12 B.1.1 B.1.1.367 BA.5.1.10 BA.5.1_no27438 BA.2 B.1.1.161 B.1.545 BF.14 B.20 XAD BA.5.5.3 B.1.1.180 B.1.14 B B.1.195 BF.21 B.1.1.228 B.1.420 XQ B.1.1.141 B.1.157 B.1.1.296 B.1.1.17 BA.5.1.16 B.1.1.237 B.1.1.33	0.31080200 0.20879100 0.15869800 0.06338700 0.06338700 0.05229600 0.02529800 0.02372200 0.01417400 0.01277900 0.00989500 0.00910000 0.00789600 0.00513600 0.00467300 0.00424550 0.00424550 0.00373200 0.00254900 0.00203800 0.00178300 0.00177500 0.00168400 0.00155900 0.00135000 0.00132400 0.00130400 0.00127400 0.00110300	15.0483285964055	92.561872909699	2020-09-27	ClusterC
SRR20166805.fastq	[('Omicron', 0.4918530000012169), ('Other', 0.4858189994565878), ('BA.2* [Omicron (BA.2.X)]', 0.021931999930738296)]	BA.5.5 miscBA1BA2Pre4321 BA.4.8 BA.5.1_no27438 BA.2 B.1.1.161 BF.12 B.1.1.168 BA.5.5.3 BA.4.4 B.1.14 B BF.4 BA.5.1.12 B.1.195 B.1.420 XQ B.1.76 B.23 N.1 BA.5.9 B.1.198	0.48994300 0.25981900 0.07920000 0.05347900 0.02193200 0.02036000 0.01287000 0.01170300 0.00915400 0.00818500 0.00648550 0.00648550 0.00338000 0.00287200 0.00243100 0.00196400 0.00191000 0.00187000 0.00156700 0.00145000 0.00136500 0.00117900	15.7278888021184	92.561872909699	2020-09-28	ClusterA
SRR20166806.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.6262069999734667), ('Other', 0.20668399909022386), ('Omicron', 0.15597599993741318), ('A', 0.011132999922422938)]	BA.2.12.1 BA.2.23 BA.5 BA.4.4 XAS BA.2.3.5 BF.21 B.1.1.161 B.1.1.218 A.1 miscBA1BA2Pre10k BA.4.8 XAF B.10 B.1.153 B.1.195 BA.4.2 B.1.1.57 B.1.420	0.43219600 0.16032500 0.15075100 0.07154400 0.05627000 0.03368600 0.01836200 0.01310800 0.01152600 0.01113300 0.00928900 0.00913300 0.00522500 0.00519100 0.00367200 0.00243000 0.00230600 0.00192900 0.00192400	13.8591794945571	92.561872909699	2020-09-29	ClusterC
SRR20166807.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.5014459999273663), ('Other', 0.2609709999316031), ('Omicron', 0.2375829999666896)]	BA.2.12.1 BA.5.5 BA.2.23 miscBA1BA2Pre4321 BF.8 BA.2.44 BA.5.5.3 B.1.1.161 B.29 BA.5.1 N.4 B.1.164 B.1.195 B.1.1.189 B.1.439	0.29543900 0.23137700 0.16483600 0.12280700 0.07109300 0.04117100 0.02321100 0.01498900 0.01285500 0.00620600 0.00553900 0.00305800 0.00281400 0.00242800 0.00217700	13.8078676483235	92.561872909699	2020-09-30	ClusterC
SRR20166808.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8786419999973181), ('Other', 0.07021599999818824), ('Omicron', 0.050762999998108044)]	BA.2 BA.2.12.1 BA.5.5 B.1.1.161 B.1.1.57 B.1.14 B BA.5.5.3 B.1.439 BF.8 B.1.1.228 B.1.420 BA.5.9 BF.21 N.1 XQ B.1.164	0.67739200 0.20125000 0.04931400 0.01476200 0.01291600 0.00909950 0.00909950 0.00796400 0.00323300 0.00241400 0.00206100 0.00195100 0.00190400 0.00173700 0.00164100 0.00144900 0.00143400	13.0137885626997	92.561872909699	2020-10-01	ClusterB
SRR20166809.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7679640000133452), ('Other', 0.22978899987734483), ('Omicron', 0.0015400000002109924)]	BA.2.12.1 BA.2.23.1 miscBA1BA2Pre4321 BA.4.8 XAS B.6 B.1.1.379 B.55 miscBA1BA2Post5386 B.1.1.161 B.1.1.438 XAJ B.23 B.1.1.33 B.1.1.237 B.1.1.296 XQ	0.56816900 0.19979500 0.10201400 0.04285700 0.02796100 0.01144100 0.00994600 0.00667200 0.00655700 0.00589700 0.00433600 0.00326000 0.00258300 0.00241800 0.00201400 0.00183300 0.00154000	14.0078827460148	92.561872909699	2020-10-02	ClusterC
SRR20166810.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7298729999971442), ('Other', 0.23321499977532217), ('Omicron', 0.03638400019464706)]	BA.2.12.1 BA.2.23.1 BA.4.8 BA.2.38 miscBA1BA2Pre4321 BA.5 XAS B.1.1.168 BA.5.1.10 B.1.1.161 B.1.14 B BA.5.1.16 B.1.420 XQ	0.53014600 0.13394800 0.07337100 0.06577900 0.06329100 0.03474100 0.02810900 0.02096000 0.01224400 0.01161900 0.00965000 0.00965000 0.00242900 0.00189200 0.00164300	13.5024574587852	92.561872909699	2020-10-03	ClusterB
SRR20166811.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.520188999990532), ('Other', 0.27390999998555166), ('Omicron', 0.20590099999237885)]	BA.2.12.1 BA.5.5 BA.2 BA.2.38 BA.5.2 BA.4.8 BA.4.4 BA.5.1_no27438 BA.5.5.3 BA.5.1.16 BA.5.5.2 BA.5.2.1 B.1.1.161 B.1.195 B.1.14 B B.59 B.1.1.83 BF.21 XQ	0.39830500 0.12686800 0.06659600 0.05528800 0.05289900 0.04771400 0.03937700 0.03766700 0.03560100 0.03353700 0.03278700 0.02493900 0.01553900 0.00809600 0.00800600 0.00800600 0.00428700 0.00165400 0.00163900 0.00119500	14.5550635599386	92.561872909699	2020-10-04	ClusterC
SRR20166812.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.6721089999547543), ('Other', 0.16899799879421168), ('Omicron', 0.15856800034409324)]	BA.2.12.1 BA.2.23 BA.5.2 BA.5 miscBA1BA2Pre4321 BA.5.2.1 BA.2.38 BA.4.8 BA.2.44 BA.5.5.3 BA.5.1 P.7 B.1.1.118 BF.21 BF.4 B.1.14 B B.47 B.1.439 B.1.195 BA.4.3 B.1.420 B.1.164 miscBA1BA2Post13k B.1.1.14 BA.5.9 BA.5.1.16	0.44201600 0.17676400 0.05712900 0.04632200 0.04285700 0.03907000 0.03037100 0.02578300 0.02295800 0.01878500 0.01604700 0.01473000 0.01396200 0.01107400 0.00946700 0.00545600 0.00545600 0.00473200 0.00316400 0.00271700 0.00194000 0.00193600 0.00182100 0.00155000 0.00129400 0.00119600 0.00107800	12.9858072492961	92.561872909699	2020-10-05	ClusterA
SRR20166813.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7555290000001892), ('Omicron', 0.18701199999893547), ('Other', 0.05591699999610518)]	BA.2.44 BA.2.23 BA.5 BA.2.38 BA.5.5 B.27 BA.4.8 B.1.195 BA.2.23.1 BA.5.2 B.1.76 XAJ BA.5.9 B.1.1.14 B.1.199 B.1.420 B.1.1.161	0.35619500 0.32210900 0.11449100 0.07354300 0.06953300 0.02109000 0.01992900 0.00380300 0.00368200 0.00298800 0.00237000 0.00172600 0.00155300 0.00149500 0.00144800 0.00127600 0.00122700	13.4038753702849	92.561872909699	2020-10-06	ClusterB
SRR20166814.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.6395399999994524), ('Other', 0.30630600000002856), ('Omicron', 0.052399999999746455)]	BA.2.12.1 BA.2.23 XAS BF.8 BA.2.38 BA.4.8 BA.5 B.1.1.378 B.1.1.161 B.1.14 B B.1.241 BA.4.4 B.1.1.83 B.5	0.42575800 0.15204000 0.13004300 0.06814000 0.06174200 0.05719100 0.05240000 0.01446400 0.01341200 0.00810600 0.00810600 0.00224200 0.00206200 0.00133700 0.00120300	14.5735786170796	92.561872909699	2020-10-07	ClusterB
SRR20166815.fastq	[('Omicron', 0.45524299999993045), ('Other', 0.31522099999202696), ('BA.2* [Omicron (BA.2.X)]', 0.22711099999824208)]	BA.5.5 BF.12 BA.2.12.1 BA.2 B.1.1.161 B.1.14 B B.1.1.71 B.47 BA.5.5.3 B.1.1.310 B.1.195 B.1.1.197 B.1.1.178 BA.5.9 B.1.76 XQ B.1.1.33	0.45389900 0.25440000 0.18699200 0.04011900 0.01276200 0.00970450 0.00970450 0.00532600 0.00518000 0.00350500 0.00315600 0.00293900 0.00210300 0.00194900 0.00176100 0.00158300 0.00134400 0.00114800	13.4513734347624	92.561872909699	2020-10-08	ClusterB
SRR20166816.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.461024999958741), ('Omicron', 0.3089969999600697), ('Other', 0.22843899992013736)]	BA.2.23 BA.2.12.1 BA.5 BA.5.5.2 BA.5.5 BA.2 BA.5.1 BF.14 BA.5.2.1 B.1.1.161 BA.2.38 BA.5.1_no27438 B.1.1.208 BF.4 BA.5.2 BA.5.5.3 B.42 B.1.14 B B.27 B.1.195 B.1.23 B.1.76 B.1.420 B.1.198 B.5 XQ BA.5.1.11	0.20183700 0.18356000 0.14195600 0.07923000 0.07097700 0.04941000 0.04739800 0.03792600 0.03696000 0.02894100 0.02621800 0.01915900 0.01531000 0.01056100 0.01053900 0.00757500 0.00709200 0.00434200 0.00434200 0.00352800 0.00174900 0.00161600 0.00159600 0.00150300 0.00145500 0.00141000 0.00116700 0.00110400	13.0140339077535	92.561872909699	2020-10-09	ClusterC
SRR20166817.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.47827899994814643), ('Omicron', 0.3900999991526574), ('Other', 0.1313789998798001)]	BA.2.12.1 BA.5 BA.5.2.1 BA.2.23 B.1.1.168 BA.5.1 B.1.1.161 B.1.14 B B.1.1.174 B.1.1.83 BA.5.1.1 B.1.195 B.1.1.14 BA.5.1.16	0.39655200 0.26768900 0.09576700 0.08172700 0.07163100 0.02664400 0.01382800 0.01061350 0.01061350 0.00632900 0.00611200 0.00521400 0.00314500 0.00248600 0.00140700	13.7911503645576	92.561872909699	2020-10-10	ClusterA
SRR20166818.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.5434450000070459), ('Omicron', 0.24573299998504528), ('Other', 0.2100979999155043)]	BA.2.12.1 BA.5.2 BA.2.23 BE.1 B.1.1 B.1.1.367 BF.14 BA.5.5 B.1.1.161 B.1.1.141 B.1.14 B B.1.1.83 B.1.1.256 B.1.195 XAD BA.2 B.1.1.275 B.1.199 B.1.1.33 B.1.182 XQ B.1.1.228 B.1.1.237 B.1.1.379 B.1.1.58 B.1.1.17	0.40000000 0.15412800 0.14057700 0.06542100 0.05018550 0.05018550 0.04872900 0.02160300 0.01582200 0.00665100 0.00600900 0.00600900 0.00486700 0.00364200 0.00343100 0.00287500 0.00286800 0.00223500 0.00190100 0.00188300 0.00187600 0.00170600 0.00149800 0.00141400 0.00138500 0.00119100 0.00118400	13.1115232598461	92.561872909699	2020-10-11	ClusterB
SRR20333133.fastq	[('Other', 0.5533179999798848), ('Omicron', 0.2908679999982301), ('BA.2* [Omicron (BA.2.X)]', 0.1558139999973182)]	BA.5.5 BA.5.1.10 BA.4.8 BA.2.38 BF.21 BF.12 BA.2.12.1 BE.1 BA.4.4 BF.10 B.27 BA.5.3.1 BA.2 BA.5.2.8 B.1.1.161 BA.5.3 B.1.195 proposed467 B.1.420 BA.5.2.7 BA.5.9 XQ BA.5.1.16 BG.1	0.22347300 0.17375100 0.12750600 0.10173000 0.06571400 0.05771200 0.03931900 0.03703700 0.03565200 0.03070900 0.02614400 0.02570200 0.01476500 0.01451300 0.00870100 0.00340800 0.00306200 0.00277300 0.00205600 0.00156000 0.00131100 0.00124800 0.00109800 0.00105600	10.8389006643585	92.561872909699	2020-10-12	ClusterC
SRR20333135.fastq	[('Omicron', 0.5441159999950684), ('Other', 0.3155204416804428), ('BA.2* [Omicron (BA.2.X)]', 0.13944899999701324)]	BA.5.5 BA.5 BF.11 BA.2.23 XAS XAJ BA.5.1.10 BA.2 BA.2.12.1 B.1.1.161 BA.5.5.3 B.1.14 B BF.4 BF.10 B.1.1.178 B.1.1.83 XQ BA.5.9 BA.5.1.16	0.42149600 0.12077400 0.11668200 0.07871100 0.05719900 0.04439400 0.03975200 0.03258700 0.02815100 0.01853200 0.00771100 0.00672650 0.00672650 0.00648700 0.00470600 0.00216800 0.00192844 0.00184600 0.00126100 0.00124700	12.1304183929774	92.561872909699	2020-10-13	ClusterC
SRR20333137.fastq	[('Other', 0.38841199976923035), ('BA.2* [Omicron (BA.2.X)]', 0.34644299996757993), ('Omicron', 0.2646979999844449)]	BA.2.12.1 BF.8 BA.5.5 BA.5.2 BA.5.1.1 BA.2 BA.4.4 BA.2.23 B.1.1.161 B.1.14 B BF.4 B.1.195 BA.5.1.16 B.1.420 B.1.439 B.1.1.118 N.1 XQ B.23 B.1.164 B.5 BA.5.9 B.27	0.26009400 0.20223000 0.13468600 0.12835700 0.09992100 0.05935400 0.03959400 0.02699500 0.01211600 0.00510000 0.00510000 0.00408500 0.00300300 0.00235200 0.00228200 0.00211600 0.00194100 0.00170300 0.00165500 0.00156800 0.00154400 0.00136300 0.00123900 0.00115500	10.6407016103328	92.561872909699	2020-10-14	ClusterC
SRR20333139.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.5625419999235773), ('Omicron', 0.3167779999701171), ('Other', 0.12028399980757079)]	BA.2 BA.5.5 BA.2.12.1 BA.5.3 BG.2 B.27 BE.1 BA.4.4 BA.5.1.17 BF.8 BA.2.19 B.1.195 B.1.180 XQ N.1 B.5	0.44803800 0.21079400 0.11054000 0.08470700 0.04735500 0.02568800 0.01937200 0.01841900 0.01568100 0.00462300 0.00396400 0.00337100 0.00269000 0.00190500 0.00129500 0.00116200	11.2769262200349	92.561872909699	2020-10-15	ClusterC
SRR20333141.fastq	[('Other', 0.46267199977494833), ('BA.2* [Omicron (BA.2.X)]', 0.3530390001857512), ('Omicron', 0.18356099999383949)]	BA.2.12.1 BA.4.8 BA.5.2 XAJ BA.2 BA.4.6 XU XAS BF.11 BA.4.4 BA.5.2.1 BF.12 B.1.14 B B.47 B.1.1.161 XL BF.4 B.1.195 B.1.420 B.1.1.355 XQ B.5 BA.2.78 BA.5.9	0.27612300 0.14593500 0.10011400 0.09832100 0.07691600 0.06321200 0.05481800 0.04358900 0.02990000 0.02353300 0.02247000 0.01537800 0.00844700 0.00844700 0.00604200 0.00505000 0.00475600 0.00427400 0.00293900 0.00210700 0.00207000 0.00140300 0.00116000 0.00114200 0.00112600	11.931631477378	92.561872909699	2020-10-16	ClusterC
